"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"10950","AL021997.2",1.62114267557424,0.383836347975696,0.430283138691572,0.892055285138261,0.372363300357625,0.6336738622468,"Not"
"10951","GRK7",1.51175427968535,0.317111165277042,0.355446871003719,0.892147859908223,0.372313684887571,0.6336738622468,"Not"
"10952","A2M",73494.399170987,-0.271719666759335,0.304665855968332,-0.891861235633763,0.372467314532033,0.633792994304142,"Not"
"10953","TERB1",2.00009795268783,0.254206303694418,0.28507717734338,0.891710469646692,0.372548140356474,0.633872650751689,"Not"
"10954","SLC27A1",4388.82958137684,0.136184449141056,0.152783205188838,0.891357456290659,0.372737433745574,0.634021067477411,"Not"
"10955","ANKRD37",305.226726813603,-0.193483610555327,0.217049483966258,-0.891426263816435,0.372700532989211,0.634021067477411,"Not"
"10956","KCNA10",0.239061640751489,0.87843035733021,0.985490507764127,0.891363590424819,0.372734143981694,0.634021067477411,"Not"
"10957","LIM2",0.456181139755261,0.536913904551059,0.602428979897144,0.891248466570665,0.372795888424135,0.634062624502343,"Not"
"10958","MYO9A",1274.99476915048,-0.120337273241223,0.135098520364651,-0.890737166598235,0.373070190781953,0.634124049198511,"Not"
"10959","TTC13",901.301245861829,-0.113549585298081,0.127465716458058,-0.890824517002134,0.373023320161307,0.634124049198511,"Not"
"10960","KRT8",408.101257082679,0.296516667418501,0.332852326159822,0.890835497048998,0.373017428728076,0.634124049198511,"Not"
"10961","EMC9",499.646509196373,0.151292161224928,0.169838937250224,0.890797856336262,0.373037625397721,0.634124049198511,"Not"
"10962","MAPK10",149.051344294186,-0.281984578202407,0.316506487975983,-0.890928271346541,0.3729676522265,0.634124049198511,"Not"
"10963","PDE11A",60.9893054296475,-0.298509414873644,0.335050182545407,-0.89093941870391,0.372961671574741,0.634124049198511,"Not"
"10964","TEN1",0.644833340156923,0.436138888867542,0.489610146524901,0.890788093267917,0.373042864024066,0.634124049198511,"Not"
"10965","ZNF446",268.728139079991,0.0962287770469791,0.108077341537496,0.890369578655798,0.373267471677843,0.634343662428258,"Not"
"10966","ZNF625",5.14339660641181,-0.214339535356912,0.240718458156404,-0.890415870052005,0.373242623978604,0.634343662428258,"Not"
"10967","YTHDC2",1332.38280699803,-0.128761032344824,0.144681511998888,-0.889961893305443,0.373486347994012,0.634657753370695,"Not"
"10968","PDCL",826.558512310367,-0.0899744403047629,0.101106448770377,-0.88989813606355,0.37352058488367,0.634658061624005,"Not"
"10969","FGF20",0.854525889760468,0.517040655708551,0.581100097795313,0.889761777136499,0.373593814545131,0.634724617363757,"Not"
"10970","GYG1",2649.17224917626,-0.0861014100009269,0.0968276997624769,-0.88922292083916,0.373883286741138,0.635158517019859,"Not"
"10971","MYOF",3289.47634841032,0.225079342807754,0.25313731878262,0.889159069433927,0.373917596743475,0.635158903738164,"Not"
"10972","MAP3K8",247.05946904938,-0.230928569149152,0.259826933722884,-0.88877841046089,0.374122180984292,0.635448502080137,"Not"
"10973","NDFIP1",5151.60884042719,0.0861489288835751,0.0969495168460671,0.888595752574603,0.374220374601168,0.635557359069295,"Not"
"10974","CLTCL1",383.53529299712,0.200973717095664,0.226245477921694,0.888299377038701,0.374379734707559,0.635770068891022,"Not"
"10975","CSRNP2",1713.85416588356,-0.0828403000584683,0.0932685889516636,-0.888190772366035,0.374438141571949,0.635811317205908,"Not"
"10976","EGR1",6590.57921663644,0.24093730001007,0.271306850691881,0.888061983675075,0.374507410568249,0.635871000669633,"Not"
"10977","UTRN",3381.5846210912,0.180953095338495,0.203779626057586,0.88798423492719,0.374549231566861,0.635884073925483,"Not"
"10978","SDF2",2088.25754210399,-0.0812424646188963,0.0915091029792116,-0.887807463672247,0.374644327450048,0.63598758301686,"Not"
"10979","FABP3",859.409701074553,-0.246121904344489,0.277521355492841,-0.886857531765109,0.375155608512792,0.636797515278658,"Not"
"10980","PCBP2",6755.21965015182,-0.0894124826189738,0.100835863873863,-0.88671311162486,0.37523337738383,0.636871513745451,"Not"
"10981","TATDN3",939.451501674123,-0.125431699185111,0.141494801913501,-0.886475668991647,0.375361259630206,0.637030546805257,"Not"
"10982","PSMD4",9755.30948679922,0.0987354726713515,0.111407481364153,0.886255316630119,0.375479961453486,0.637067687204645,"Not"
"10983","SLC1A4",10345.5343005853,-0.230571398971879,0.260166754552636,-0.886244667841414,0.375485698446867,0.637067687204645,"Not"
"10984","IGFN1",24.3034537017532,0.361679363519519,0.408075951058563,0.886304038699929,0.375453713318979,0.637067687204645,"Not"
"10985","BX255925.3",1410.19300498711,0.164031475265021,0.185121785556009,0.886073320718878,0.375578018485461,0.637108315355456,"Not"
"10986","AL358113.1",11.6405844295816,0.233348500607322,0.263339031475067,0.886114372412794,0.37555589898497,0.637108315355456,"Not"
"10987","GABARAP",15.5706184694924,0.142863189713535,0.161247028280169,0.885989597683053,0.375623132680033,0.637126849970428,"Not"
"10988","GNA12",4618.69246863804,-0.0988629226817579,0.111625652782576,-0.88566490065077,0.37579812747456,0.637171396114168,"Not"
"10989","GFUS",6633.1076176278,0.17091647500915,0.192943250275848,0.885838062563954,0.375704795955594,0.637171396114168,"Not"
"10990","RGS4",103.192916888082,0.25097403291594,0.283395069417724,0.885597739691105,0.375834330017055,0.637171396114168,"Not"
"10991","PTCHD4",280.362732841998,-0.328558154296917,0.370974026725033,-0.885663498324764,0.375798883364421,0.637171396114168,"Not"
"10992","RHEBL1",221.44282874325,-0.144338370982415,0.162979084689032,-0.88562511722173,0.375819572132692,0.637171396114168,"Not"
"10993","FUT6",5.16221279759173,-0.441799658914881,0.498892827384011,-0.885560253955738,0.375854537319331,0.637171396114168,"Not"
"10994","ATP5MC3",10915.5563415855,-0.116390750678663,0.131447075384624,-0.8854571342732,0.375910129141305,0.63718490302857,"Not"
"10995","PLIN5",16.5951303183807,0.325838496593009,0.368005014526755,0.885418632167361,0.375930886928478,0.63718490302857,"Not"
"10996","RUBCNL",605.746694805799,-0.234799380755897,0.265235214055811,-0.88524965130192,0.376021998595295,0.637208110521922,"Not"
"10997","LDHC",95.7615951722845,0.436943294662416,0.493653704590776,0.885121068876874,0.376091337228259,0.637208110521922,"Not"
"10998","H2AC12",8.65876725437839,-0.240060090752403,0.271173626124489,-0.885263416591249,0.376014576070713,0.637208110521922,"Not"
"10999","C1QTNF9",1.69658951352756,-0.371610782011222,0.419863042928366,-0.885076189176822,0.376115540660074,0.637208110521922,"Not"
"11000","RD3",0.339284691094023,0.65344097340529,0.738224799068007,0.885151750835579,0.37607479113143,0.637208110521922,"Not"
"11001","PPM1A",2213.3961296163,-0.112314003062003,0.126916432013866,-0.884944536178996,0.376186546109959,0.637270472984746,"Not"
"11002","ANKRD40CL",0.333828025623912,-0.648185610941365,0.732536654932573,-0.884850753306027,0.376237131812345,0.637298235634873,"Not"
"11003","SELENBP1",3584.59726117981,-0.27419563160004,0.310146659864686,-0.884083780620655,0.376650988048269,0.637767382633794,"Not"
"11004","ZNHIT2",593.073316461671,0.175526307175963,0.198534044327882,0.884111880006224,0.376635820747114,0.637767382633794,"Not"
"11005","DUSP8",416.937870079334,-0.239382558523238,0.270716178083854,-0.884256567958381,0.376557728003151,0.637767382633794,"Not"
"11006","AC000093.1",19.7406013296266,0.316204399305819,0.357645058938795,0.88412908665385,0.376626533242268,0.637767382633794,"Not"
"11007","DUSP15",453.6956397085,0.270498090632087,0.305990719605229,0.884007498596908,0.376692164956184,0.637779157456478,"Not"
"11008","KAT8",1702.05047088075,0.0940612231806342,0.106425614173838,0.883821285982828,0.376792693874237,0.637833467439394,"Not"
"11009","MUC1",261.260877400187,0.208154184945403,0.235507811758547,0.883852571135989,0.376775803085397,0.637833467439394,"Not"
"11010","CRISPLD1",1111.19307601069,-0.237454201116243,0.268713638560967,-0.883670074909014,0.376874339001058,0.63789668656784,"Not"
"11011","PPP4R4",17.4064220619804,0.276231588338169,0.31263409297288,0.88356194844729,0.376932727649981,0.63789668656784,"Not"
"11012","BMP10",0.298589306511316,0.545484831581171,0.617362943519759,0.883572357730462,0.376927106359779,0.63789668656784,"Not"
"11013","C11orf68",2698.85450374085,0.125619214196219,0.142263129521717,0.883006121252538,0.377232964224781,0.637992366346675,"Not"
"11014","CPXM1",1358.33556838936,0.231880526364561,0.262518971845956,0.883290547475659,0.377079309651084,0.637992366346675,"Not"
"11015","ESS2",2042.3675468854,-0.141462877425159,0.160202033145222,-0.883027978158827,0.377221155176498,0.637992366346675,"Not"
"11016","ZBTB14",502.238316715951,-0.115629761107056,0.130940703888138,-0.883069646592389,0.377198642807351,0.637992366346675,"Not"
"11017","ZNF224",356.907279391756,-0.164960406872409,0.186833231270356,-0.882928619019088,0.377274839673827,0.637992366346675,"Not"
"11018","RWDD2A",276.410600281924,-0.12268660817772,0.138931560560228,-0.883072267258776,0.37719722695726,0.637992366346675,"Not"
"11019","HSD17B6",40.2707531982677,-0.196116192172889,0.222079053803099,-0.883091803636602,0.377186672270923,0.637992366346675,"Not"
"11020","ANKHD1-EIF4EBP3",30.6902906770936,0.155781594669854,0.176398625497195,0.883122497302742,0.377170090136995,0.637992366346675,"Not"
"11021","TEX12",1.96310789652825,0.35841457021685,0.405957506424799,0.882886914380148,0.377297374410105,0.637992366346675,"Not"
"11022","ZC3H8",453.539941463764,-0.127652293966938,0.144654741116623,-0.882461874263927,0.377527088433345,0.638322883328236,"Not"
"11023","BACH1",2074.06392625917,-0.173233769957782,0.196328062319906,-0.882368867245818,0.377577365807497,0.638349976339337,"Not"
"11024","KCTD17",741.47992223997,0.189555234821322,0.214877098502605,0.882156526415604,0.377692167656177,0.638486142637928,"Not"
"11025","KIAA1217",1124.00903501607,0.213463625391559,0.242020564891164,0.882006144756966,0.377773484352263,0.638565682937758,"Not"
"11026","STK11",3397.51283315415,0.122281563676901,0.138742862567069,0.881353904729981,0.378126298506879,0.639104090238908,"Not"
"11027","MARK4",2791.12063980439,-0.128619763310377,0.145950042031496,-0.881258830214114,0.378177743809194,0.639133076414995,"Not"
"11028","ATP6V1A",5348.05484735309,-0.102759229470413,0.116631273667151,-0.881060681577335,0.37828497689413,0.639134534011906,"Not"
"11029","F2RL2",415.22534849119,0.223579013773252,0.253751989315777,0.881092654194026,0.378267672847073,0.639134534011906,"Not"
"11030","ROBO3",489.754966676782,-0.22780579282205,0.258590128269656,-0.880953168422947,0.378343168158852,0.639134534011906,"Not"
"11031","SOHLH2",7.12521035678056,-0.363969909178608,0.413160655646846,-0.880940390146239,0.378350084740253,0.639134534011906,"Not"
"11032","AC025165.6",0.737315873489061,-0.647385774937311,0.734778235126326,-0.881062807781738,0.378283826146128,0.639134534011906,"Not"
"11033","LRRC28",1128.42078223835,-0.0902256977715453,0.102440945107634,-0.880758154629927,0.378448733022814,0.639243232902489,"Not"
"11034","KCNS3",639.975553004725,0.256427655236765,0.291201246478399,0.880585706063542,0.378542097986036,0.639342988768149,"Not"
"11035","GPR161",3789.96410259746,-0.240821265698229,0.273559237994884,-0.880325838978731,0.378682818781197,0.639464752700833,"Not"
"11036","SEMG2",0.488474035822387,0.678974597460171,0.771230368939317,0.880378450856354,0.378654326289528,0.639464752700833,"Not"
"11037","FYTTD1",2660.99510529972,-0.11211630239584,0.127407568698119,-0.879981492006096,0.378869335932551,0.639489986816323,"Not"
"11038","SELENOK",2109.23596632636,-0.0962582349057044,0.109368305783541,-0.880129158224468,0.378789344910418,0.639489986816323,"Not"
"11039","HIGD1A",1728.28134195861,-0.113716894088934,0.129198873422103,-0.880169393717636,0.378767551082776,0.639489986816323,"Not"
"11040","USP9Y",438.806453607515,-0.543543990580228,0.617648765093286,-0.880021172709922,0.378847839811671,0.639489986816323,"Not"
"11041","ZNF454",18.656815663368,-0.313754490543414,0.356515973791567,-0.880057314702109,0.378828261360725,0.639489986816323,"Not"
"11042","MPP5",1056.13862427686,-0.12670807858348,0.144013356453244,-0.879835604863618,0.378948373434371,0.639565467064205,"Not"
"11043","MRPL16",2176.27271917415,-0.0872273699597719,0.0991699959265529,-0.879574201297478,0.379090019823156,0.639650548210892,"Not"
"11044","PHLDB2",641.643535120248,-0.265541864623313,0.301905628555578,-0.879552547243844,0.379101754936107,0.639650548210892,"Not"
"11045","FRAT1",168.06370564432,0.131558518094563,0.149563217081398,0.879618135139229,0.379066211175928,0.639650548210892,"Not"
"11046","TSC1",1807.16035412285,-0.0883765743363935,0.100516968710595,-0.879220448746759,0.379281759092693,0.639896330115104,"Not"
"11047","MGST3",6952.27497122838,-0.142183357235081,0.161783135135195,-0.878851538612259,0.379481777536917,0.640175831101475,"Not"
"11048","LPIN2",2027.09098789105,-0.127993204108882,0.14566498734909,-0.87868201163635,0.379573714686659,0.640272967677461,"Not"
"11049","GSTM1",302.245753972101,0.628428469667174,0.71525321063654,0.878609785068848,0.379612888452701,0.640281092334558,"Not"
"11050","KREMEN2",349.564407269602,-0.281190997905745,0.320082601194048,-0.878495103628812,0.379675093717947,0.64032805850929,"Not"
"11051","E2F8",170.997406020739,-0.177313044873113,0.201856552568113,-0.878411142057336,0.379720639950698,0.640346923004363,"Not"
"11052","REEP3",1592.76571850872,-0.148989319390437,0.169640085040733,-0.878267181690358,0.379798741261309,0.640364113527231,"Not"
"11053","SLC41A2",243.72477835319,-0.178188753951427,0.202887074413754,-0.878265677921116,0.379799557137609,0.640364113527231,"Not"
"11054","CCDC160",10.9199628117788,0.389288834434229,0.443329294127575,0.878103115654263,0.3798877623306,0.640396955114705,"Not"
"11055","MSH4",8.7356835295991,-0.339855726066703,0.38703126606695,-0.87810922750596,0.379884445853151,0.640396955114705,"Not"
"11056","ZFHX3",988.22810629032,-0.136518020653262,0.15549166539581,-0.877976451700804,0.379956498068074,0.640454893089421,"Not"
"11057","AL365205.1",15.799474498423,0.173635870898548,0.197876031134584,0.877498249297567,0.380216069335244,0.640776511858528,"Not"
"11058","HBG2",0.311313865970336,-1.5780750876229,1.79834614220684,-0.87751465114851,0.380207164503223,0.640776511858528,"Not"
"11059","DOK3",542.275636788665,0.205103611296935,0.233760126249369,0.877410594303565,0.380263660831847,0.640798768718899,"Not"
"11060","SOX10",42011.8486099585,-0.124736604193717,0.142230015518875,-0.877006191264627,0.380483275250326,0.64099091985269,"Not"
"11061","MFAP3L",1646.17612986302,0.178470253631952,0.203598208185039,0.876580669461248,0.380714442500284,0.64099091985269,"Not"
"11062","CWC25",1069.38653285291,0.075184642080124,0.0857902433532891,0.876377535968856,0.380824826390265,0.64099091985269,"Not"
"11063","ARL16",1153.12714670136,0.0820608855929073,0.0936346379286749,0.876394541680358,0.380815584636573,0.64099091985269,"Not"
"11064","TMEM86A",1153.16199306997,-0.187466639954557,0.213826746202398,-0.876722128003154,0.380637584736211,0.64099091985269,"Not"
"11065","ZNF140",395.370244846382,-0.133838548491659,0.152705993609201,-0.876445942483263,0.380787651708237,0.64099091985269,"Not"
"11066","ABAT",299.561185219818,0.231467194099511,0.264040795736438,0.876634208944583,0.380685352114502,0.64099091985269,"Not"
"11067","ZNRF2",311.520111337664,-0.12818116558284,0.146171100073357,-0.876925503868489,0.380527102531432,0.64099091985269,"Not"
"11068","LRRIQ1",15.6429703242823,-0.435817047117226,0.496995373975162,-0.876903629165382,0.380538984831799,0.64099091985269,"Not"
"11069","ENO4",12.5002194107428,0.238114234306988,0.271650730261231,0.876545533590162,0.380733534125886,0.64099091985269,"Not"
"11070","REELD1",6.02493714571792,0.339511106265456,0.387154204700074,0.876940253118194,0.380519090893511,0.64099091985269,"Not"
"11071","PPP1R42",3.42491282234281,0.269784859193496,0.307756003315346,0.876619322733593,0.380693440318888,0.64099091985269,"Not"
"11072","CPLX4",0.740609615857724,-0.592878184036516,0.676500320583206,-0.876390100636464,0.380817998108531,0.64099091985269,"Not"
"11073","HSF1",6639.74679666901,-0.131849245331349,0.150546712781478,-0.875802884668301,0.381137201593221,0.641053509827732,"Not"
"11074","NPEPPS",3561.6578266394,-0.0956201860842283,0.10916528296293,-0.875921203966457,0.381072871446028,0.641053509827732,"Not"
"11075","UBL7",4383.11200110516,-0.134210064656905,0.153224818672417,-0.875902910636406,0.381082817085356,0.641053509827732,"Not"
"11076","CHST2",1217.45026222171,0.23876900192479,0.272619743313291,0.875831658495843,0.381121556663128,0.641053509827732,"Not"
"11077","TMTC3",813.705586324799,-0.160789649740051,0.183527611643485,-0.876106043663861,0.380972387531383,0.641053509827732,"Not"
